ATK,Aquireable,CP39,CP40,CrossGen,DEF,EvolutionStage,Evolved,FamilyID,FutureEvolve,Generation,Hatchable,ImgName,Legendary,Name,Nest,New,NotGettable,PokedexNumber,Raidable,Regional,Row,STA,STATTOTAL,Shiny,Spawns,Type1,Type2,Weather1,Weather2,_id
165,0,2048,2077,0,238,,0,,0,7,0,776,0,Turtonator,0,0,0,776,0,0,797,120,523,0,0,fire,dragon,Sunny/clear,Windy,60f83d8adb25e1905e06f7db
190,0,1952,1980,0,150,,0,,0,7,0,777,0,Togedemaru,0,0,0,777,0,0,798,130,470,0,0,electric,steel,Rainy,Snow,60f83d8adb25e1905e06f7dc
177,0,1995,2024,0,213,,0,,0,7,0,778,0,Mimikyu,0,0,0,778,0,0,799,110,500,0,0,ghost,fairy,Fog,Cloudy,60f83d8adb25e1905e06f7dd
208,0,2133,2164,0,145,,0,,0,7,0,779,0,Bruxish,0,0,0,779,0,0,800,136,489,0,0,water,psychic,Rainy,Windy,60f83d8adb25e1905e06f7de
231,0,2671,2710,0,167,Evolved,0,,0,7,0,780,0,Drampa,0,0,0,780,0,0,801,156,554,0,0,normal,dragon,Partly cloudy,Windy,60f83d8adb25e1905e06f7df
233,0,2681,2720,0,184,Evolved,0,,0,7,0,781,0,Dhelmise,0,0,0,781,0,0,802,140,557,0,0,ghost,grass,Fog,Sunny/clear,60f83d8adb25e1905e06f7e0
102,0,851,863,0,118,,0,,0,7,0,782,0,Jangmo-O,0,0,0,782,0,0,803,90,310,0,0,dragon,,Windy,,60f83d8adb25e1905e06f7e1
145,0,1506,1527,0,172,,0,,0,7,0,783,0,Hakamo-O,0,0,0,783,0,0,804,110,427,0,0,dragon,fighting,Windy,Cloudy,60f83d8adb25e1905e06f7e2
222,0,3051,3095,0,250,Lower,0,,0,7,0,784,0,Kommo-O,0,0,0,784,0,0,805,150,622,0,0,dragon,fighting,Windy,Cloudy,60f83d8adb25e1905e06f7e3
250,0,2879,2921,0,186,Evolved,0,,0,7,0,785,1,Tapu Koko,0,0,0,785,0,0,806,140,576,0,0,electric,fairy,Rainy,Cloudy,60f83d8adb25e1905e06f7e4
259,0,3280,3328,0,229,Lower,0,,0,7,0,786,1,Tapu Lele,0,0,0,786,0,0,807,140,628,0,0,psychic,fairy,Windy,Cloudy,60f83d8adb25e1905e06f7e5
249,0,3134,3180,0,225,Evolved,0,,0,7,0,787,1,Tapu Bulu,0,0,0,787,0,0,808,140,614,0,0,grass,fairy,Sunny/clear,Cloudy,60f83d8adb25e1905e06f7e6
189,0,2597,2635,0,261,Evolved,0,,0,7,0,788,1,Tapu Fini,0,0,0,788,0,0,809,140,590,0,0,water,fairy,Rainy,Cloudy,60f83d8adb25e1905e06f7e7
54,0,362,367,0,57,,0,,0,7,0,789,0,Cosmog,0,0,0,789,0,0,810,86,197,0,0,psychic,,Windy,,60f83d8adb25e1905e06f7e8
54,0,684,694,0,242,,0,,0,7,0,790,0,Cosmoem,0,0,0,790,0,0,811,86,382,0,0,psychic,,Windy,,60f83d8adb25e1905e06f7e9
280,0,4722,4791,0,219,Evolved,0,,0,7,0,791,1,Solgaleo,0,0,0,791,0,0,812,274,773,0,0,psychic,steel,Windy,Snow,60f83d8adb25e1905e06f7ea
280,0,4722,4791,0,219,Lower,0,,0,7,0,792,1,Lunala,0,0,0,792,0,0,813,274,773,0,0,psychic,ghost,Windy,Fog,60f83d8adb25e1905e06f7eb
249,0,4069,4128,0,254,Lower,0,,0,7,0,793,1,Nihilego,0,0,0,793,0,0,814,218,721,0,0,rock,poison,Partly cloudy,Cloudy,60f83d8adb25e1905e06f7ec
259,0,4225,4286,0,259,Evolved,0,,0,7,0,794,1,Buzzwole,0,0,0,794,0,0,815,214,732,0,0,bug,fighting,Rainy,Cloudy,60f83d8adb25e1905e06f7ed
316,0,2553,2590,0,85,Evolved,0,,0,7,0,795,1,Pheromosa,0,0,0,795,0,0,816,142,543,0,0,bug,fighting,Rainy,Cloudy,60f83d8adb25e1905e06f7ee
330,0,3603,3655,0,144,Lower,0,,0,7,0,796,1,Xurkitree,0,0,0,796,0,0,817,166,640,0,0,electric,,Rainy,,60f83d8adb25e1905e06f7ef
207,0,2897,2939,0,200,Evolved,0,,0,7,0,797,1,Celesteela,0,0,0,797,0,0,818,194,601,0,0,steel,flying,Snow,Windy,60f83d8adb25e1905e06f7f0
355,0,4300,4362,0,253,Evolved,0,,0,7,0,798,1,Kartana,0,0,0,798,0,0,819,118,726,0,0,grass,steel,Sunny/clear,Snow,60f83d8adb25e1905e06f7f1
188,0,2865,2906,0,99,Lower,0,,0,7,0,799,1,Guzzlord,0,0,0,799,0,0,820,446,733,0,0,dark,dragon,Fog,Windy,60f83d8adb25e1905e06f7f2
251,0,3479,3529,0,201,Lower,0,,0,7,0,800,1,Necrozma,0,0,0,800,0,0,821,194,646,0,0,psychic,,Windy,,60f83d8adb25e1905e06f7f3
246,0,3293,3340,0,225,Evolved,0,,0,7,0,801,1,Magearna,0,0,0,801,0,0,822,160,631,0,0,steel,fairy,Snow,Cloudy,60f83d8adb25e1905e06f7f4
118,1,967,981,0,118,1,0,1,0,1,5,1,0,a,1,0,0,1,0,0,1001,90,326,0,1,grass,poison,Sunny/clear,Cloudy,60fdf7861156922d986d06b2
